event_log_id,event_id,event_name,event_time,insertion_time,event_args,src_mac,src_name,src_util_id,src_device_type,src_event_count,src_admin_state,src_ops_state,src_location_util_id,src_location_type,src_service_pt_util_id,src_service_pt_type,src_addr_line1,src_addr_line2,src_city,src_state,src_postal_code,src_region_code,src_latitude,src_longitude,src_dist_net_transformer_util_id,src_dist_net_feeder_util_id,src_dist_net_substation_util_id,src_dist_net_attr1,src_dist_net_attr2,src_dist_net_attr3,proxy_mac,proxy_name,proxy_util_id,proxy_device_type,event_job_id,event_last_updated_by,event_assigned_to,event_severity,event_category1,event_category2,event_category3,event_text
70481300484,300263,"NIC Lua Event","2024-04-28T04:40:56.000+10:00","2024-04-28T11:00:17.619+10:00","{{001350fffe70dfa9}{2}{2}{32}{0}{ap_cfig.luaefea8e9d330db1419f66}{Lua configuration script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 2 (Lua configuration script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_cfig.luaefea8e9d330db1419f66"
70481300485,12210,"Battery Status Message","2024-04-28T04:40:56.000+10:00","2024-04-28T11:00:17.619+10:00","{{20.87}{8.35}{14.83}{1.17}{Battery Status: Full.}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Full. Charger temperature 20.87 C, Battery temperature 8.35 C, Voltage 14.83 V, Charge current 1.17 mA"
70475300278,12012,"NIC Backup Battery Inactive","2024-04-28T04:47:05.313+10:00","2024-04-28T04:47:16.075+10:00","{{001350fffe70dfa9}{28}{14}{2024-04-27T18:47:05.313Z}{2024-04-27T18:47:05.313Z}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,4,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,,,,Clear,EVENT_CAT_NIC_EVENT,,,"NIC backup battery inactive"
72144306020,12210,"Battery Status Message","2024-06-24T13:59:36.000+10:00","2024-06-24T23:00:24.417+10:00","{{24.25}{13.30}{14.82}{1.41}{Battery Status: Calibration initiated.}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration initiated. Charger temperature 24.25 C, Battery temperature 13.30 C, Voltage 14.82 V, Charge current 1.41 mA"
72204219520,12210,"Battery Status Message","2024-06-26T12:55:32.000+10:00","2024-06-26T23:00:18.741+10:00","{{29.37}{16.02}{14.82}{1.17}{Battery Status: Full.}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Full. Charger temperature 29.37 C, Battery temperature 16.02 C, Voltage 14.82 V, Charge current 1.17 mA"
72204219522,12210,"Battery Status Message","2024-06-26T12:55:32.000+10:00","2024-06-26T23:00:18.741+10:00","{{29.37}{16.02}{14.82}{1.17}{Battery Status: Calibration done. Coulomb Range 81955,}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration done. Coulomb Range 81955, Charger temperature 29.37 C, Battery temperature 16.02 C, Voltage 14.82 V, Charge current 1.17 mA"
72223645880,12012,"NIC Backup Battery Inactive","2024-06-27T15:46:07.385+10:00","2024-06-27T15:46:18.051+10:00","{{001350fffe70dfa9}{29}{14}{2024-06-27T05:46:07.385Z}{2024-06-27T05:46:07.385Z}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,4,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,,,,Clear,EVENT_CAT_NIC_EVENT,,,"NIC backup battery inactive"
72233027769,100013,"NIC Power Restore Log Entry","2024-06-27T16:43:37.000+10:00","2024-06-27T23:00:19.256+10:00","{{001350fffe70dfa9}{Power Restore Event Log Entry Received. FW Version: 5.4.6043}{2024-06-27T06:43:37.000Z}{29}{0}{}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,4,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device 00:13:50:ff:fe:70:df:a9 alarm Power Restore Event Log Entry Received. FW Version: 5.4.6043 time 2024-06-27T16:43:37.000+10:00 Reboot Count: 29 Flags: 0 Core Data: N/A"
72233027770,300263,"NIC Lua Event","2024-06-27T16:43:37.000+10:00","2024-06-27T23:00:19.256+10:00","{{001350fffe70dfa9}{1}{2}{32}{0}{ap_vars.lua8bcab4c0e02eb20aa724}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua8bcab4c0e02eb20aa724"
72233027771,300263,"NIC Lua Event","2024-06-27T16:43:37.000+10:00","2024-06-27T23:00:19.256+10:00","{{001350fffe70dfa9}{1}{2}{32}{0}{ap_init.lua1907e1a20ada84fa315a}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua1907e1a20ada84fa315a"
72233027772,12209,"Battery Off Alarm Message","2024-06-27T16:43:37.000+10:00","2024-06-27T23:00:19.256+10:00","{{00:13:50:ff:fe:70:df:a9}{29}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,4,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device is running on external power MacID: 00:13:50:ff:fe:70:df:a9, RebootCounter: 29."
72233027773,300263,"NIC Lua Event","2024-06-27T16:43:37.000+10:00","2024-06-27T23:00:19.256+10:00","{{001350fffe70dfa9}{1}{2}{32}{0}{ap_vars.lua8bcab4c0e02eb20aa724}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua8bcab4c0e02eb20aa724"
72233027774,300263,"NIC Lua Event","2024-06-27T16:43:37.000+10:00","2024-06-27T23:00:19.256+10:00","{{001350fffe70dfa9}{1}{2}{32}{0}{ap_init.lua1907e1a20ada84fa315a}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua1907e1a20ada84fa315a"
72233027775,300263,"NIC Lua Event","2024-06-27T16:43:37.000+10:00","2024-06-27T23:00:19.256+10:00","{{001350fffe70dfa9}{2}{2}{32}{0}{ap_cfig.luaefea8e9d330db1419f66}{Lua configuration script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 2 (Lua configuration script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_cfig.luaefea8e9d330db1419f66"
72233027776,12210,"Battery Status Message","2024-06-27T16:43:37.000+10:00","2024-06-27T23:00:19.256+10:00","{{26.37}{15.75}{14.82}{0.00}{Battery Status: Full.}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Full. Charger temperature 26.37 C, Battery temperature 15.75 C, Voltage 14.82 V, Charge current 0.00 mA"
